favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1540,TweetDeck,"It’s not a coincidence that the Flint water crisis was allowed to happen in a largely black, largely poor community.",,False,Tue Feb 16 21:10:18 +0000 2016,1014,699702367533584384
4123,Twitter Web Client,"Happy Father's Day, @billclinton! Doesn't this feel like yesterday? -H http://t.co/Vx4tJdiTJc",,False,Sun Jun 21 15:27:27 +0000 2015,1041,612642995188465664
179,Twitter Web Client,"""You figured out how to make it work. And now people are beginning to think about the future again."" http://t.co/Y2O0eVp4Yh",,False,Sat Jun 13 15:59:37 +0000 2015,115,609751989795356672
1933,TweetDeck,"While Trump is making an unprecedented attack on democracy, millions of Americans are voting.

Join them: https://t.co/tTgeqxNqYm",HillaryClinton,False,Fri Oct 28 22:10:27 +0000 2016,810,792126409288327168
7509,TweetDeck,Pat Summitt's record is legendary. Her work ethic—second to none. We need exactly that kind of commitment to end Alzheimer's. -H,,False,Tue Jun 28 20:45:21 +0000 2016,2184,747893672885248009
2094,TweetDeck,"The truth is, we aren’t a single-issue country. We need more than a plan for the big banks. The middle class needs a raise.",,False,Sat Feb 20 23:21:49 +0000 2016,820,701185014860533760
5502,TweetDeck,"""Whew, OK!” https://t.co/385hydBQan",,False,Wed Sep 28 17:00:14 +0000 2016,2673,781176706107334656
1932,TweetDeck,Donald Trump's made the most reckless statements on national security by any major candidate in modern history: https://t.co/m9SxV3tzgK,,False,Thu Apr 14 17:31:17 +0000 2016,1001,720665744376246272
9904,Twitter for iPhone,My heart breaks for the family of the officer killed in Arkansas today. Grateful for his service to his community. -H,,False,Thu Aug 11 02:39:47 +0000 2016,2059,763565546512248832
2562,TweetDeck,Get all the latest updates from tonight's debate straight to your phone. #Debate https://t.co/R4HPhwxx2O,,False,Sun Oct 09 23:51:24 +0000 2016,802,785266443898220544
4877,Twitter Web Client,"A reminder as America officially joins the Paris climate agreement.

We can’t stop there: https://t.co/RRy44trUGH https://t.co/mrL3oo1Fg6",,False,Sat Sep 03 21:19:33 +0000 2016,2357,772182265375952897
208895,TweetDeck,“Let us have faith in each other. Let us not grow weary. Let us not lose heart. For there are more seasons to come and...more work to do.”,,False,Wed Nov 09 16:53:19 +0000 2016,78627,796395255432146948
1949,TweetDeck,"We need to protect and build on the Affordable Care Act, not start over with another contentious national debate.",,False,Thu Jan 21 01:09:18 +0000 2016,780,689978038843543552
1963,TweetDeck,"Today on @TheEllenShow: @amyschumer, Hillary, a mini Hillary, Ellen, and @Pink. Don’t miss it. http://t.co/DOgEUzAhG3",,False,Thu Sep 10 19:03:05 +0000 2015,686,642050680526635008
1409,Twitter Web Client,"Hey, have you joined #Hillary2016 yet? http://t.co/F21u3DLKEH",,False,Thu Apr 16 13:11:48 +0000 2015,806,588691258484400128
21200,TweetDeck,Big victory for democracy as the 4th Circuit just struck down a NC voter discrimination law. Let’s keep fighting to make voting easier. -H,,False,Fri Jul 29 20:02:19 +0000 2016,5573,759116867730571265
2639,TweetDeck,"On #WomensEqualityDay, celebrate your right to vote by making sure you're ready to exercise it: https://t.co/oQJdlV15S2",HillaryClinton,False,Fri Aug 26 16:36:16 +0000 2016,1246,769211873283551232
1519,TweetDeck,"Recuerda apoyar a Hillary mañana con tu voto. RT esto y déjale saber a tus amigos: 
#EstoyConElla https://t.co/hwloJN71uf",,False,Mon Jun 06 23:53:08 +0000 2016,880,739968398977830913
3212,TweetDeck,"""Together, we won't just make promises we can't keep—we'll deliver results that will improve the lives of the people of America."" —Hillary",,False,Fri Apr 15 03:13:34 +0000 2016,1564,720812281941135365
1250,TweetDeck,"Today we celebrate Dolores Huerta—teacher, organizer, activist—for her civic leadership and trailblazing spirit. http://t.co/5rWRDcy3O1",,False,Tue Oct 13 12:12:16 +0000 2015,886,653906095006720000
1121,Twitter Web Client,"""I chose Hillary because I know her and I trust her. She is a voice for the voiceless."" – @JeanneShaheen in NH http://t.co/ObGx7TnApu",,False,Sat Sep 05 20:37:30 +0000 2015,539,640262501226127360
604,Twitter Web Client,"What might 2017 look like under a Republican president? Follow to see (spoiler: not good) → https://t.co/Mb88amC4iC
https://t.co/uoYBJPwloN",,False,Fri Jan 15 01:12:26 +0000 2016,367,687804500795494401
975,Twitter Web Client,"Reminder: Jeb isn't the only Republican who wants to defund Planned Parenthood. Hillary's message to all of them:
https://t.co/aayHEMCfNl",,False,Tue Aug 25 17:01:45 +0000 2015,635,636221939237810176
1426,Twitter Web Client,Los estadounidenses que trabajan duro cada día deberían de poder salir adelante. Nuestro desafío económico es aumentar sus salarios.,,False,Thu Sep 17 01:44:14 +0000 2015,869,644325959064264704
352,TweetDeck,How will Hillary’s college compact help you? Find out with this flowchart. https://t.co/Zoq3FGaRJm,,False,Mon Nov 16 20:17:50 +0000 2015,184,666349477104623616
495,TweetDeck,Latinas no deberían ganar 56 centavos por cada dólar que gana un hombre anglosajón. https://t.co/zfJ5oXb8bk,,False,Tue Nov 24 21:49:50 +0000 2015,308,669271735200534528
2929,TweetDeck,We're also going to make sure future generations inherit a cleaner planet—and create millions of jobs along the way. https://t.co/HvrbycAnAy,HillaryClinton,False,Wed Aug 10 22:01:03 +0000 2016,1127,763495402729504768
1520,TweetDeck,"""We want a president who takes this job seriously and has the temperament and maturity to do it well."" —@FLOTUS",HillaryClinton,False,Thu Oct 27 19:05:54 +0000 2016,654,791717576434941952
1254,Twitter Web Client,We need to make sure there’s accountability on Wall Street so there can be prosperity on Main Street.,,False,Fri Aug 07 21:43:04 +0000 2015,515,629769753683476480
3533,Twitter for iPhone,"The worst part is, Trump's disturbing policies for immigrant families go way beyond just ""building a wall."" https://t.co/szrTF9eB0E",,False,Fri Sep 02 14:26:54 +0000 2016,1779,771716034093023232
3962,TweetDeck,What happened in North Carolina is the latest reminder that the fight for LGBT equality is far from over. https://t.co/3ZVpqRtzJs,,False,Sun Mar 27 00:41:28 +0000 2016,2085,713888635783946240
944,TweetDeck,Hope you have THIS much fun this weekend. http://t.co/MNgd8p4B3W,,False,Sat May 16 20:07:02 +0000 2015,378,599667391711281152
15819,TweetDeck,"Assumptions and fear don't keep us safe—they hold us back. Ahmed, stay curious and keep building. https://t.co/ywrlHUw3g1",,False,Wed Sep 16 15:13:41 +0000 2015,15600,644167278196600832
7042,Twitter Web Client,"So what has the @ClintonFdn been up to? Helping millions of people get more affordable medicine to treat HIV/AIDS.
https://t.co/fhwF7iKUXp",,False,Fri Aug 26 19:22:56 +0000 2016,3056,769253817128849408
1241799,TweetDeck,"""To all the little girls watching...never doubt that you are valuable and powerful &amp; deserving of every chance &amp; opportunity in the world.""",,False,Wed Nov 09 16:51:59 +0000 2016,673856,796394920051441664
1177,TweetDeck,"""I’ve spent my life working for children, women, families, and our country...and I’m just getting warmed up."" —Hillary at #IDPJJ",,False,Sun Oct 25 03:42:56 +0000 2015,463,658126571560112128
6864,TweetDeck,“I married my best friend. I was still in awe of…how smart and strong and loving and caring she was.” —@BillClinton on Hillary,,False,Wed Jul 27 02:27:14 +0000 2016,1753,758126571697963009
2809,TweetDeck,"“While Trump talks and talks and talks, Hillary does stuff. She fights for us on the big issues.”—@JerryBrownGov #DemsInPhilly",,False,Wed Jul 27 23:43:01 +0000 2016,878,758447633526644744
609,TweetDeck,¡Alza tu voz! Encuentre dónde votar en Nueva York aquí → https://t.co/XFC2bmOTde #EstoyConElla https://t.co/BWBoK3Ex6S,,False,Tue Apr 19 11:58:33 +0000 2016,371,722393950565363712
373,Twitter Web Client,Has substance abuse affected you or your community? Share your thoughts → http://t.co/hCzp7LHoAt http://t.co/KOHiUvARsU,,False,Mon Jun 01 23:08:48 +0000 2015,229,605511344213905408
2178,TweetDeck,"We can’t let the student debt crisis continue.

We’ve got to give hard-working students and families relief. https://t.co/A4pWb3fOf4",,False,Mon Jun 27 15:01:49 +0000 2016,797,747444832998658049
2753,TweetDeck,It's indisputable that having a Democrat in the White House is good for our economy.,,False,Sun Sep 20 00:52:04 +0000 2015,1075,645399995932274688
1141,TweetDeck,A reminder of what a presidential candidate with real foreign policy experience looks like ⬇️ #GOPdebate  https://t.co/RXgWWKl5wb,,False,Wed Dec 16 03:09:58 +0000 2015,561,676962445232091136
11448,TweetDeck,"… so yeah, it's been quite a week for Donald Trump. https://t.co/UsexFeJjtl",,False,Sat Aug 06 18:59:46 +0000 2016,6510,762000226811011072
6373,TweetDeck,We are setting a goal to register 3 million more American citizens to vote: https://t.co/eLBTOMvqvk,,False,Wed Aug 03 21:49:41 +0000 2016,2744,760955825645125632
266,Twitter Web Client,Inscríbete para ganar una cena con Hillary. → http://t.co/GCNjjOPrOG http://t.co/0CIAMFP081,,False,Tue Jun 30 17:21:36 +0000 2015,151,615933212842434560
4084,TweetDeck,"Every American willing to work hard should be able to find a job that provides dignity, pride, and decent pay that can support a family.",,False,Thu Aug 11 17:48:33 +0000 2016,1119,763794244964347904
2104,TweetDeck,So proud to have Congressman Jim Clyburn on this team. https://t.co/pmD9jdLr7q,,False,Fri Feb 19 18:45:54 +0000 2016,901,700753190795485186
3046,TweetDeck,"""Instead of building walls, we need to be tearing down barriers. We need to show that we really are all in this together."" —Hillary in SC",,False,Sun Feb 28 00:54:35 +0000 2016,1485,703745074396602371
3863,TweetDeck,"""You don't grade the presidency on a curve. This is serious business.” —@POTUS",,False,Tue Sep 13 18:16:01 +0000 2016,1348,775759959791403009
5860,TweetDeck,They're voting. Are you? Make sure you're registered: https://t.co/tTgeqxNqYm https://t.co/76koKQOTno,,False,Sun Oct 02 02:03:26 +0000 2016,1757,782400570497925120
15736,TweetDeck,Thank you. https://t.co/JeMUyYFlzJ,,False,Wed Jun 08 03:07:12 +0000 2016,5113,740379623968608257
2461,TweetDeck,"Thanks to @POTUS, millions of Americans have the health care they need—and thanks to Democrats, this law is still standing. -H",,False,Wed Mar 23 14:43:47 +0000 2016,962,712651060024840192
3317,TweetDeck,"""As a white person, I have to talk about [racism] more. We are not a post-racial society."" —Hillary to @Maddow #MSNBCTownhall",,False,Tue Apr 26 01:46:39 +0000 2016,1336,724776675205079040
5316,TweetDeck,"""Humility is not something you hear much about in politics, is it? But we should. None of us is perfect."" —Hillary",,False,Thu Sep 08 23:23:47 +0000 2016,1543,774025470778052610
3501,TweetDeck,"""Valiente. Brave. That’s what Hillary...called me when I told her I was worried my parents would be deported"" —Karla https://t.co/I3tNNoLZxV",,False,Tue Jul 26 00:17:24 +0000 2016,1348,757731510002778112
4293,TweetDeck,"In times like these, we need a president who can help pull us
together, not split us apart.

And that's why Donald Trump is so dangerous.",,False,Wed Jul 13 17:09:56 +0000 2016,1707,753275280077316096
4906,TweetDeck,Donald always takes care of Donald and people like Donald. https://t.co/sSYRYr6xrG #debate,,False,Mon Oct 10 01:56:56 +0000 2016,2228,785298033948909568
1912,Twitter Web Client,"To keep America safe, we need real leadership—not hateful rhetoric. #GOPdebate https://t.co/DyM1d1t0Hj",,False,Wed Dec 16 02:01:23 +0000 2015,950,676945185675354114
11967,TweetDeck,"To everyone who poured your heart and soul into Bernie’s campaign, thank you. Our country desperately needs your voices.",,False,Tue Jul 12 16:20:19 +0000 2016,3424,752900404460023809
3158,Twitter Web Client,"Trump stood by his proposed Muslim ban just last week. Now he's trying to backpedal. Don't let him.
https://t.co/rILrbZpIrJ",,False,Thu May 12 18:11:02 +0000 2016,2140,730822607444922368
5089,Twitter Web Client,"America never stopped being great. Our mission is to make America whole.
https://t.co/bV85jaRoCO",,False,Wed Mar 02 02:56:32 +0000 2016,2260,704862926671249408
47041,TweetDeck,"45 years later, I couldn’t be happier to have you by my side. Happy birthday, Bill! -H https://t.co/KDhgLsNr7K",,False,Fri Aug 19 14:24:43 +0000 2016,8422,766642051844800512
2601,Twitter Web Client,"We've heard way too much hateful rhetoric in this campaign.

We need more love and kindness.
https://t.co/UDrH2AiI5Y",,False,Tue Apr 26 14:06:38 +0000 2016,1258,724962897462366208
12717,TweetDeck,Presidential. https://t.co/tlfpcbVqkT,,False,Sun Sep 18 00:22:15 +0000 2016,4891,777301674377478144
2067,TweetDeck,"“Race still plays a significant role in determining who gets ahead in America and who gets left behind."" —Hillary",,False,Mon May 02 00:35:46 +0000 2016,799,726933161679147008
1948,Twitter for BlackBerry®,"Having so much fun with Chelsea, taking selfies back stage. MT:@ChelseaClinton http://t.co/QXvdrgDH7n",,False,Fri Jun 14 19:31:52 +0000 2013,2013,345624650186891264
2581,TweetDeck,"Why would Putin want Trump to win?
The nice things he’s said about him?
His promise to adopt pro-Kremlin policies?
Or his business dealings?",HillaryClinton,False,Mon Oct 31 18:58:20 +0000 2016,1507,793165226069860352
14298,Media Studio,"""I'm also honored to have the greatest temperament that anybody has."" —Donald Trump

About that: https://t.co/C3L5emZ7Jc",,False,Fri Nov 04 03:02:45 +0000 2016,8424,794374296126619648
4253,Twitter Web Client,"""Her first instinct is always to ask, 'What can I do to make it better?'"" —@billclinton
https://t.co/r0jf6kHXVa",,False,Sun Mar 20 16:06:18 +0000 2016,1692,711584662817153024
887,Twitter Web Client,".@ppact's @CecileRichards: There’s one candidate who stands above the rest on women’s health.
https://t.co/7qOaKnwjSt",,False,Tue Feb 09 20:00:16 +0000 2016,497,697148025777467392
7500,TweetDeck,Donald Trump has a problem looking at someone different from himself and actually seeing them. https://t.co/LddoXYkBsf,,False,Tue Sep 06 21:52:17 +0000 2016,3498,773277667164585984
1286,Twitter Web Client,"20 years ago, Hillary gave her historic speech to the United Nations Women’s Conference. #Beijing20
https://t.co/aqf58ZbScH",,False,Tue Sep 01 00:04:51 +0000 2015,769,638502741837373440
5345,TweetDeck,"""As Dr. King said, 'Our lives begin to end when we become silent about things that matter.' None of can afford to be silent."" —Hillary",,False,Mon Jul 18 17:12:41 +0000 2016,2482,755087909754134529
